,No.,year,Name,Age,Team,Position
3993,1356,2021,Pierre Lees-Melou,28,Norwich,Midfielder
3994,456,2021,Edo Kayembe,23,Watford,Midfielder
3995,1265,2021,Nicolas Nkoulou,31,Watford,Defender
3996,1590,2021,Teemu Pukki,31,Norwich,Forward
3997,1733,2021,Zanka,31,Brentford,Defender
3998,440,2021,Donny van de Beek,24,Everton,Midfielder
3999,1606,2021,Tim Iroegbunam,18,Aston Villa,Midfielder
4000,1460,2021,Sam Byram,27,Norwich,Defender
4001,1322,2021,Patrick Bamford,27,Leeds,Forward
4002,1207,2021,Mohamed Elneny,29,Arsenal,Midfielder
4003,533,2021,Finley Stevens,18,Brentford,Defender
4004,87,2021,Alvaro Fernandez,23,Brentford,Goalkeeper
4005,1586,2021,Tanguy Ndombele,24,Tottenham,Midfielder
4006,1469,2021,Saman Ghoddos,27,Brentford,Midfielder
4007,958,2021,Kiko Femenia,30,Watford,Defender
4008,1337,2021,Pedro Neto,21,Wolves,Forward
4009,757,2021,Jeremy Ngakia,20,Watford,Defender
4010,1447,2021,Ryan Fraser,27,Newcastle,Midfielder
4011,1117,2021,Marvelous Nakamba,27,Aston Villa,Midfielder
4012,344,2021,Daniel Amartey,26,Leicester,Defender
4013,667,2021,Issa Diop,24,West Ham,Defender
4014,339,2021,Dan Gosling,31,Watford,Midfielder
4015,672,2021,Jack Butland,28,Crystal Palace,Goalkeeper
4016,699,2021,Jakub Moder,22,Brighton,Midfielder
4017,723,2021,Jamie Shackleton,21,Leeds,Midfielder
4018,1192,2021,Miguel Almiron,27,Newcastle,Midfielder
4019,730,2021,Jannik Vestergaard,29,Leicester,Defender
4020,981,2021,Leander Dendoncker,26,Wolves,Midfielder
4021,931,2021,Kenny McLean,29,Norwich,Midfielder
4022,660,2021,Isaac Hayden,26,Newcastle,Midfielder
4023,358,2021,Danny Rose,31,Watford,Defender
4024,742,2021,Jay Rodriguez,32,Burnley,Forward
4025,348,2021,Daniel James,23,Leeds,Midfielder
4026,1039,2021,Luka Milivojevic,30,Crystal Palace,Midfielder
4027,1326,2021,Patson Daka,22,Leicester,Forward
4028,1267,2021,Nicolas Pepe,26,Arsenal,Forward
4029,1159,2021,Max Aarons,21,Norwich,Defender
4030,1681,2021,Wayne Hennessey,34,Burnley,Goalkeeper
4031,505,2021,Ezri Konsa,23,Aston Villa,Defender
4032,151,2021,Ashley Young,36,Aston Villa,Defender
4033,306,2021,Cole Palmer,19,Man City,Midfielder
4034,627,2021,Harry Winks,25,Tottenham,Midfielder
4035,811,2021,Johann Gudmundsson,30,Burnley,Midfielder
4036,1607,2021,Tim Krul,33,Norwich,Goalkeeper
4037,1351,2021,Phil Jones,29,Man Utd,Defender
4038,718,2021,James Tomkins,32,Crystal Palace,Defender
4039,149,2021,Ashley Westwood,31,Burnley,Midfielder
4040,1559,2021,Steven Alzate,22,Brighton,Midfielder
4041,1276,2021,Nuno Tavares,21,Arsenal,Defender
4042,1133,2021,Mathias Jensen,25,Brentford,Midfielder
4043,1202,2021,Milot Rashica,25,Norwich,Midfielder
4044,190,2021,Bernd Leno,29,Arsenal,Goalkeeper
4045,1423,2021,Romain Perraud,23,Southampton,Defender
4046,205,2021,Boubakary Soumare,22,Leicester,Midfielder
4047,818,2021,John Ruddy,34,Wolves,Goalkeeper
4048,455,2021,Edinson Cavani,34,Man Utd,Forward
4049,1142,2021,Matt Ritchie,31,Newcastle,Midfielder
4050,993,2021,Leon Bailey,24,Aston Villa,Midfielder
4051,1494,2021,Sean Longstaff,23,Newcastle,Midfielder
4052,193,2021,Billy Gilmour,20,Norwich,Midfielder
4053,319,2021,Craig Cathcart,32,Watford,Defender
4054,685,2021,Jacob Murphy,26,Newcastle,Midfielder
4055,649,2021,Ibrahima Diallo,22,Southampton,Midfielder
4056,231,2021,CJ Egan-Riley,18,Man City,Defender
4057,1588,2021,Tariqe Fosu-Henry,25,Brentford,Midfielder
4058,15,2021,Adam Armstrong,24,Southampton,Forward
4059,674,2021,Jack Cork,32,Burnley,Midfielder
4060,1584,2021,Takumi Minamino,26,Liverpool,Midfielder
4061,1128,2021,Mateusz Klich,31,Leeds,Midfielder
4062,290,2021,Christian Kabasele,30,Watford,Defender
4063,1054,2021,Lyanco,24,Southampton,Defender
4064,520,2021,Federico Fernandez,32,Newcastle,Defender
4065,547,2021,Frank Onyeka,23,Brentford,Midfielder
4066,1307,2021,Ozan Kabak,21,Norwich,Defender
4067,1320,2021,Pascal Struijk,22,Leeds,Defender
4068,169,2021,Ben Gibson,28,Norwich,Defender
4069,1416,2021,Robin Koch,25,Leeds,Defender
4070,155,2021,Ayoze Perez,28,Leicester,Forward
4071,701,2021,Jamal Lewis,23,Newcastle,Defender
4072,1089,2021,Marcus Rashford,23,Man Utd,Forward
4073,42,2021,Ainsley Maitland-Niles,24,Arsenal,Midfielder
4074,20,2021,Adam Idah,20,Norwich,Forward
4075,1216,2021,Morgan Sanson,27,Aston Villa,Midfielder
4076,751,2021,Jeff Hendrick,29,Newcastle,Midfielder
4077,687,2021,Jacob Soerensen,23,Norwich,Midfielder
4078,1464,2021,Sam Greenwood,19,Leeds,Forward
4079,1047,2021,Luke Cundle,19,Wolves,Midfielder
4080,1516,2021,Shane Long,34,Southampton,Forward
4081,1125,2021,Matej Vydra,29,Burnley,Forward
4082,19,2021,Adam Forshaw,29,Leeds,Midfielder
4083,878,2021,Josh Sargent,21,Norwich,Forward
4084,1514,2021,Shandon Baptiste,23,Brentford,Midfielder
4085,1648,2021,Tyler Roberts,22,Leeds,Forward
4086,1232,2021,Nampalys Mendy,29,Leicester,Midfielder
4087,891,2021,Juan Mata,33,Man Utd,Midfielder
4088,1345,2021,Peter Etebo,25,Watford,Midfielder
4089,127,2021,Anthony Martial,25,Man Utd,Forward
4090,1620,2021,Tom Cleverley,32,Watford,Midfielder
4091,948,2021,Ki-Jana Hoever,19,Wolves,Defender
4092,590,2021,Giovani Lo Celso,25,Tottenham,Midfielder
4093,927,2021,Ken Sema,27,Watford,Midfielder
4094,4,2021,Aaron Lennon,34,Burnley,Midfielder
4095,192,2021,Bertrand Traore,25,Aston Villa,Midfielder
4096,788,2021,Joe Gelhardt,19,Leeds,Forward
4097,486,2021,Eric Bailly,27,Man Utd,Defender
4098,835,2021,Jonjoe Kenny,24,Everton,Defender
4099,168,2021,Ben Foster,38,Watford,Goalkeeper
4100,1059,2021,Mads Bech,22,Brentford,Defender
4101,1702,2021,William Troost-Ekong,27,Watford,Defender
4102,1061,2021,Mads Roerslev,22,Brentford,Defender
4103,401,2021,Dele Alli,25,Everton,Midfielder
4104,1476,2021,Samuel Kalu,24,Watford,Forward
4105,1244,2021,Nathan Tella,22,Southampton,Midfielder
4106,1561,2021,Steven Bergwijn,23,Tottenham,Forward
4107,1706,2021,Willy Caballero,39,Southampton,Goalkeeper
4108,764,2021,Jesse Lingard,28,Man Utd,Midfielder
4109,1043,2021,Lukas Rupp,30,Norwich,Midfielder
4110,1616,2021,Todd Cantwell,23,Norwich,Midfielder
4111,326,2021,Crysencio Summerville,19,Leeds,Forward
4112,937,2021,Kevin Long,31,Burnley,Defender
4113,950,2021,Kieran Dowell,23,Norwich,Midfielder
4114,297,2021,Ciaran Clark,31,Newcastle,Defender
4115,913,2021,Karl Darlow,30,Newcastle,Goalkeeper
4116,1621,2021,Tom Davies,23,Everton,Midfielder
4117,1271,2021,Nikola Vlasic,23,West Ham,Midfielder
4118,465,2021,Ellis Simms,20,Everton,Forward
4119,1097,2021,Mark Noble,34,West Ham,Midfielder
4120,255,2021,Carney Chukwuemeka,17,Aston Villa,Midfielder
4121,340,2021,Dane Scarlett,17,Tottenham,Forward
4122,1360,2021,Przemyslaw Placheta,23,Norwich,Midfielder
4123,1698,2021,Will Smallbone,21,Southampton,Midfielder
4124,1642,2021,Troy Deeney,33,Watford,Forward
4125,266,2021,Charlie Cresswell,19,Leeds,Defender
4126,1458,2021,Salomon Rondon,31,Everton,Forward
4127,147,2021,Ashley Barnes,31,Burnley,Forward
4128,1221,2021,Moussa Djenepo,23,Southampton,Midfielder
4129,153,2021,Axel Tuanzebe,23,Aston Villa,Defender
4130,98,2021,Andre Gomes,28,Everton,Midfielder
4131,619,2021,Harrison Ashby,19,West Ham,Defender
4132,832,2021,Jonathan Rowe,18,Norwich,Forward
4133,332,2021,Dale Stephens,32,Burnley,Midfielder
4134,1448,2021,Ryan Fredericks,28,West Ham,Defender
4135,732,2021,Jarrad Branthwaite,19,Everton,Defender
4136,1088,2021,Marcus Forss,22,Brentford,Forward
4137,113,2021,Andrii Yarmolenko,31,West Ham,Forward
4138,227,2021,Bryan Gil,20,Tottenham,Forward
4139,765,2021,Jesurun Rak-Sakyi,18,Crystal Palace,Midfielder
4140,1417,2021,Robin Olsen,31,Aston Villa,Goalkeeper
4141,872,2021,Josh Dasilva,22,Brentford,Midfielder
4142,1589,2021,Taylor Richards,20,Brighton,Midfielder
4143,275,2021,Chem Campbell,18,Wolves,Midfielder
4144,711,2021,James McAtee,18,Man City,Midfielder
4145,1646,2021,Tyler Morton,18,Liverpool,Midfielder
4146,691,2021,Jairo Riedewald,24,Crystal Palace,Midfielder
4147,1004,2021,Lewis Brunt,20,Leicester,Defender
4148,1445,2021,Ryan Bertrand,32,Leicester,Defender
4149,1308,2021,Ozan Tufan,26,Watford,Midfielder
4150,1,2021,Aaron Connolly,21,Brighton,Forward
4151,795,2021,Joe Rodon,23,Tottenham,Defender
4152,293,2021,Christoph Zimmermann,28,Norwich,Defender
4153,919,2021,Kayky,18,Man City,Forward
4154,1595,2021,Theo Walcott,32,Southampton,Forward
4155,513,2021,Fabio Silva,19,Wolves,Forward
4156,906,2021,Kaide Gordon,16,Liverpool,Forward
4157,1542,2021,Sonny Perkins,17,West Ham,Forward
4158,748,2021,Jean-Philippe Gbamin,25,Everton,Midfielder
4159,295,2021,Christos Tzolis,19,Norwich,Forward
4160,1060,2021,Mads Bidstrup,20,Brentford,Midfielder
4161,148,2021,Ashley Fletcher,25,Watford,Forward
4162,162,2021,Bali Mumba,19,Norwich,Defender
4163,1526,2021,Shola Shoretire,17,Man Utd,Forward
4164,138,2021,Anwar El Ghazi,26,Everton,Forward
4165,902,2021,Jurgen Locadia,27,Brighton,Forward
4166,1384,2021,Reiss Nelson,21,Arsenal,Forward
4167,303,2021,Cody Drameh,19,Leeds,Defender
4168,467,2021,Emerson,27,Chelsea,Defender
4169,1640,2021,Trezeguet,26,Aston Villa,Midfielder
4170,445,2021,Dwight Gayle,31,Newcastle,Forward
4171,1647,2021,Tyler Onyango,18,Everton,Midfielder
4172,243,2021,Cameron Archer,19,Aston Villa,Forward
4173,916,2021,Kasey McAteer,19,Leicester,Midfielder
4174,438,2021,Dominic Thompson,21,Brentford,Defender
4175,759,2021,Jeremy Sarmiento,19,Brighton,Forward
4176,59,2021,Alex Kral,23,West Ham,Midfielder
4177,338,2021,Dan Chesters,19,West Ham,Midfielder
4178,635,2021,Helder Costa,27,Leeds,Forward
4179,1211,2021,Moise Kean,21,Everton,Forward
4180,1272,2021,Nohan Kenneh,18,Leeds,Midfielder
4181,1687,2021,Wesley,24,Aston Villa,Forward
4182,1576,2021,Stuart McKinstry,18,Leeds,Midfielder
4183,1006,2021,Lewis Dobbin,18,Everton,Forward
4184,52,2021,Alejandro Garnacho,17,Man Utd,Forward
4185,1240,2021,Nathan Ferguson,20,Crystal Palace,Defender
4186,1245,2021,Nathan Young-Coombes,18,Brentford,Forward
4187,1635,2021,Tony Springett,18,Norwich,Forward
4188,617,2021,Hannibal Mejbri,18,Man Utd,Midfielder
4189,259,2021,Cenk Tosun,30,Everton,Forward
4190,688,2021,Jaden Philogene,19,Aston Villa,Midfielder
4191,541,2021,Folarin Balogun,20,Arsenal,Forward
4192,1215,2021,Morgan Gibbs-White,21,Wolves,Midfielder
4193,500,2021,Evan Ferguson,16,Brighton,Forward
4194,923,2021,Keinan Davis,23,Aston Villa,Forward
4195,1017,2021,Liam McCarron,20,Leeds,Midfielder
4196,1003,2021,Lewis Bate,18,Leeds,Midfielder
4197,551,2021,Freddie Woodman,24,Newcastle,Goalkeeper
4198,1492,2021,Sead Kolasinac,28,Arsenal,Defender
4199,662,2021,Isaac Price,17,Everton,Midfielder
4200,825,2021,Jonas Lossl,32,Brentford,Goalkeeper
4201,750,2021,Jed Steer,28,Aston Villa,Goalkeeper
4202,152,2022,Asmir Begovic,35,Everton,Goalkeeper
4203,935,2022,Kevin De Bruyne,31,Man City,Midfielder
4204,1545,2022,Stefan Ortega,29,Man City,Goalkeeper
4205,493,2022,Erling Haaland,22,Man City,Forward
4206,622,2022,Harry Kane,29,Tottenham,Forward
4207,223,2022,Bruno Fernandes,27,Man Utd,Midfielder
4208,555,2022,Gabriel Jesus,25,Arsenal,Forward
4209,954,2022,Kieran Trippier,31,Newcastle,Defender
4210,230,2022,Bukayo Saka,20,Arsenal,Midfielder
4211,1539,2022,Solly March,28,Brighton,Midfielder
4212,675,2022,Jack Grealish,26,Man City,Midfielder
4213,1114,2022,Martin Oedegaard,23,Arsenal,Midfielder
4214,1419,2022,Rodri,26,Man City,Midfielder
4215,557,2022,Gabriel Martinelli,21,Arsenal,Forward
4216,670,2022,Ivan Toney,26,Brentford,Forward
4217,809,2022,Joelinton,26,Newcastle,Forward
4218,709,2022,James Maddison,25,Leicester,Midfielder
4219,1421,2022,Rodrigo Bentancur,25,Tottenham,Midfielder
4220,224,2022,Bruno Guimaraes,24,Newcastle,Midfielder
4221,256,2022,Casemiro,30,Man Utd,Midfielder
4222,1209,2022,Mohamed Salah,30,Liverpool,Forward
4223,1349,2022,Phil Foden,22,Man City,Midfielder
4224,655,2022,Ilkay Gundogan,31,Man City,Midfielder
4225,1638,2022,Trent Alexander-Arnold,23,Liverpool,Defender
4226,497,2022,Ethan Pinnock,29,Brentford,Defender
4227,55,2022,Aleksandar Mitrovic,27,Fulham,Forward
4228,1089,2022,Marcus Rashford,24,Man Utd,Forward
4229,1381,2022,Reece James,22,Chelsea,Defender
4230,1602,2022,Thomas Partey,29,Arsenal,Midfielder
4231,521,2022,Felipe,33,Nottingham Forest,Defender
4232,304,2022,Cody Gakpo,23,Liverpool,Forward
4233,66,2022,Alexander Isak,22,Newcastle,Forward
4234,73,2022,Alexis Mac Allister,23,Brighton,Midfielder
4235,508,2022,Fabian Schar,30,Newcastle,Defender
4236,774,2022,Joao Cancelo,28,Man City,Defender
4237,1358,2022,Pierre-Emile Hoejbjerg,27,Tottenham,Midfielder
4238,448,2022,Eberechi Eze,24,Crystal Palace,Midfielder
4239,1404,2022,Riyad Mahrez,31,Man City,Forward
4240,396,2022,Declan Rice,23,West Ham,Midfielder
4241,228,2022,Bryan Mbeumo,23,Brentford,Midfielder
4242,1721,2022,Yerry Mina,27,Everton,Defender
4243,173,2022,Ben Mee,32,Brentford,Defender
4244,912,2022,Kaoru Mitoma,25,Brighton,Midfielder
4245,336,2022,Dan Bentley,29,Wolves,Goalkeeper
4246,1319,2022,Pascal Gross,31,Brighton,Midfielder
4247,446,2022,Dwight McNeil,22,Everton,Forward
4248,1188,2022,Michael Olise,20,Crystal Palace,Midfielder
4249,1703,2022,Willian,34,Fulham,Forward
4250,932,2022,Kenny Tete,26,Fulham,Defender
4251,1597,2022,Thiago Silva,37,Chelsea,Defender
4252,601,2022,Granit Xhaka,29,Arsenal,Midfielder
4253,1111,2022,Martin Dubravka,33,Newcastle,Goalkeeper
4254,717,2022,James Tarkowski,29,Everton,Defender
4255,1036,2022,Luis Diaz,25,Liverpool,Forward
4256,384,2022,David Raya,26,Brentford,Goalkeeper
4257,1030,2022,Lucas Paqueta,25,West Ham,Midfielder
4258,1672,2022,Virgil van Dijk,31,Liverpool,Defender
4259,1292,2022,Ollie Watkins,26,Aston Villa,Forward
4260,424,2022,Diogo Dalot,23,Man Utd,Defender
4261,1339,2022,Pedro Porro,22,Tottenham,Defender
4262,719,2022,James Ward-Prowse,27,Southampton,Midfielder
4263,1435,2022,Ruben Neves,25,Wolves,Midfielder
4264,1090,2022,Marcus Tavernier,23,Bournemouth,Midfielder
4265,1540,2022,Son Heung-Min,30,Tottenham,Forward
4266,1226,2022,N'Golo Kante,31,Chelsea,Midfielder
4267,190,2022,Bernd Leno,30,Fulham,Goalkeeper
4268,441,2022,Douglas Luiz,24,Aston Villa,Midfielder
4269,779,2022,Joao Palhinha,27,Fulham,Midfielder
4270,9,2022,Aaron Wan-Bissaka,24,Man Utd,Defender
4271,78,2022,Alisson Becker,29,Liverpool,Goalkeeper
4272,241,2022,Callum Wilson,30,Newcastle,Forward
4273,1212,2022,Moises Caicedo,20,Brighton,Midfielder
4274,1192,2022,Miguel Almiron,28,Newcastle,Midfielder
4275,184,2022,Benoit Badiashile,21,Chelsea,Defender
4276,291,2022,Christian Noergaard,28,Brentford,Midfielder
4277,1052,2022,Luke Shaw,27,Man Utd,Defender
4278,798,2022,Joe Willock,23,Newcastle,Midfielder
4279,1009,2022,Lewis Hall,17,Chelsea,Defender
4280,474,2022,Emiliano Martinez,29,Aston Villa,Goalkeeper
4281,556,2022,Gabriel Magalhaes,24,Arsenal,Defender
4282,1285,2022,Oleksandr Zinchenko,25,Arsenal,Defender
4283,686,2022,Jacob Ramsey,21,Aston Villa,Midfielder
4284,1412,2022,Roberto Firmino,30,Liverpool,Forward
4285,1505,2022,Serge Aurier,29,Nottingham Forest,Defender
4286,983,2022,Leandro Trossard,27,Arsenal,Forward
4287,1021,2022,Lisandro Martinez,24,Man Utd,Defender
4288,907,2022,Kalidou Koulibaly,31,Chelsea,Defender
4289,1215,2022,Morgan Gibbs-White,22,Nottingham Forest,Midfielder
4290,689,2022,Jadon Sancho,22,Man Utd,Forward
4291,233,2022,Caglar Soyuncu,26,Leicester,Defender
4292,136,2022,Antony,22,Man Utd,Forward
4293,1184,2022,Michael Keane,29,Everton,Defender
4294,58,2022,Alex Iwobi,26,Everton,Forward
4295,773,2022,Joachim Andersen,26,Crystal Palace,Defender
4296,1596,2022,Thiago Alcantara,31,Liverpool,Midfielder
4297,1694,2022,Wilfried Zaha,29,Crystal Palace,Forward
4298,1352,2022,Philip Billing,26,Bournemouth,Midfielder
4299,815,2022,John McGinn,27,Aston Villa,Midfielder
4300,1133,2022,Mathias Jensen,26,Brentford,Midfielder
4301,733,2022,Jarrod Bowen,25,West Ham,Forward
4302,933,2022,Kepa,27,Chelsea,Goalkeeper
4303,189,2022,Bernardo Silva,28,Man City,Midfielder
4304,1629,2022,Tomas Soucek,27,West Ham,Midfielder
4305,81,2022,Allan Saint-Maximin,25,Newcastle,Forward
4306,1274,2022,Noni Madueke,20,Chelsea,Forward
4307,841,2022,Jordan Ayew,30,Crystal Palace,Forward
4308,485,2022,Enzo Fernandez,21,Chelsea,Midfielder
4309,819,2022,John Stones,28,Man City,Defender
4310,1728,2022,Youri Tielemans,25,Leicester,Midfielder
4311,324,2022,Cristian Romero,24,Tottenham,Defender
4312,1433,2022,Ruben Dias,25,Man City,Defender
4313,615,2022,Hamed Traore,22,Bournemouth,Midfielder
4314,370,2022,Darwin Nunez,23,Liverpool,Forward
4315,1343,2022,Pervis Estupinan,24,Brighton,Defender
4316,437,2022,Dominic Solanke,24,Bournemouth,Forward
4317,650,2022,Ibrahima Konate,23,Liverpool,Defender
4318,177,2022,Ben White,24,Arsenal,Defender
4319,117,2022,Andy Robertson,28,Liverpool,Defender
4320,1210,2022,Mohammed Salisu,23,Southampton,Defender
4321,1701,2022,William Saliba,21,Arsenal,Defender
4322,469,2022,Emerson Royal,23,Tottenham,Defender
4323,896,2022,Julio Enciso,18,Brighton,Forward
4324,337,2022,Dan Burn,30,Newcastle,Defender
4325,399,2022,Dejan Kulusevski,22,Tottenham,Midfielder
4326,1261,2022,Neto,33,Bournemouth,Goalkeeper
4327,1660,2022,Vicente Guaita,35,Crystal Palace,Goalkeeper
4328,361,2022,Danny Welbeck,31,Brighton,Forward
4329,1235,2022,Nathan Ake,27,Man City,Defender
4330,905,2022,Kai Havertz,23,Chelsea,Midfielder
4331,1654,2022,Tyrone Mings,29,Aston Villa,Defender
4332,1579,2022,Sven Botman,22,Newcastle,Defender
4333,131,2022,Antonee Robinson,25,Fulham,Defender
4334,669,2022,Ivan Perisic,33,Tottenham,Midfielder
4335,341,2022,Dango Ouattara,20,Bournemouth,Forward
4336,708,2022,James Justin,24,Leicester,Defender
4337,1366,2022,Raheem Sterling,27,Chelsea,Forward
4338,425,2022,Diogo Jota,25,Liverpool,Forward
4339,739,2022,Jason Steele,32,Brighton,Goalkeeper
4340,1465,2022,Sam Johnstone,29,Crystal Palace,Goalkeeper
4341,1644,2022,Tyler Adams,23,Leeds,Midfielder
4342,106,2022,Andreas Pereira,26,Fulham,Midfielder
4343,676,2022,Jack Harrison,25,Leeds,Midfielder
4344,272,2022,Cheick Doucoure,22,Crystal Palace,Midfielder
4345,1636,2022,Tosin Adarabioyo,24,Fulham,Defender
4346,141,2022,Armel Bella-Kotchap,20,Southampton,Defender
4347,62,2022,Alex Moreno,29,Aston Villa,Defender
4348,1521,2022,Shea Charles,18,Man City,Midfielder
4349,509,2022,Fabinho,28,Liverpool,Midfielder
4350,1611,2022,Timothy Castagne,26,Leicester,Defender
4351,354,2022,Danilo,21,Nottingham Forest,Midfielder
4352,1138,2022,Matt Doherty,30,Tottenham,Defender
4353,92,2022,Amadou Onana,21,Everton,Midfielder
4354,1665,2022,Victor Lindelof,28,Man Utd,Defender
4355,893,2022,Julian Alvarez,22,Man City,Forward
4356,1263,2022,Nick Pope,30,Newcastle,Goalkeeper
4357,955,2022,Kiernan Dewsbury-Hall,23,Leicester,Midfielder
4358,1456,2022,Said Benrahma,27,West Ham,Forward
4359,472,2022,Emiliano Buendia,25,Aston Villa,Midfielder
4360,1123,2022,Mason Mount,23,Chelsea,Midfielder
4361,288,2022,Christian Eriksen,30,Man Utd,Midfielder
4362,154,2022,Aymeric Laporte,28,Man City,Defender
4363,845,2022,Jordan Pickford,28,Everton,Goalkeeper
4364,789,2022,Joe Gomez,25,Liverpool,Defender
4365,968,2022,Kurt Zouma,27,West Ham,Defender
4366,1073,2022,Marc Guehi,22,Crystal Palace,Defender
4367,1420,2022,Rodrigo,31,Leeds,Forward
4368,1384,2022,Reiss Nelson,22,Arsenal,Forward
4369,1608,2022,Tim Ream,34,Fulham,Defender
4370,1044,2022,Lukasz Fabianski,37,West Ham,Goalkeeper
4371,1250,2022,Nayef Aguerd,26,West Ham,Defender
4372,330,2022,Curtis Jones,21,Liverpool,Midfielder
4373,500,2022,Evan Ferguson,17,Brighton,Forward
4374,752,2022,Jefferson Lerma,27,Bournemouth,Midfielder
4375,386,2022,David de Gea,31,Man Utd,Goalkeeper
4376,1320,2022,Pascal Struijk,23,Leeds,Defender
4377,488,2022,Eric Dier,28,Tottenham,Defender
4378,754,2022,Jeffrey Schlupp,29,Crystal Palace,Midfielder
4379,628,2022,Harvey Barnes,24,Leicester,Midfielder
4380,1709,2022,Wout Faes,24,Leicester,Defender
4381,651,2022,Idrissa Gueye,32,Everton,Midfielder
4382,1072,2022,Marc Cucurella,24,Chelsea,Defender
4383,808,2022,Joel Ward,32,Crystal Palace,Defender
4384,1688,2022,Wesley Fofana,21,Chelsea,Defender
4385,667,2022,Issa Diop,25,Fulham,Defender
4386,1372,2022,Raphael Varane,29,Man Utd,Defender
4387,1400,2022,Rico Henry,25,Brentford,Defender
4388,1080,2022,Marcel Sabitzer,28,Man Utd,Midfielder
4389,1494,2022,Sean Longstaff,24,Newcastle,Midfielder
4390,1650,2022,Tyrell Malacia,23,Man Utd,Defender
4391,1678,2022,Vladimir Coufal,30,West Ham,Defender
4392,624,2022,Harry Souttar,23,Leicester,Defender
4393,1166,2022,Maximilian Wober,24,Leeds,Defender
4394,1674,2022,Vitaly Janelt,24,Brentford,Midfielder
4395,166,2022,Ben Davies,29,Tottenham,Defender
4396,1165,2022,Maximilian Kilman,25,Wolves,Defender
4397,1129,2022,Matheus Cunha,23,Wolves,Forward
4398,6,2022,Aaron Ramsdale,24,Arsenal,Goalkeeper
4399,442,2022,Duje Caleta-Car,25,Southampton,Defender
4400,775,2022,Joao Felix,22,Chelsea,Forward
4401,1374,2022,Rasmus Kristensen,25,Leeds,Defender
4402,435,2022,Dominic Calvert-Lewin,25,Everton,Forward
4403,909,2022,Kamaldeen Sulemana,20,Southampton,Midfielder
4404,1007,2022,Lewis Dunk,30,Brighton,Defender
4405,1637,2022,Toti Gomes,23,Wolves,Defender
4406,1069,2022,Manuel Akanji,27,Man City,Defender
4407,1015,2022,Liam Cooper,30,Leeds,Defender
4408,320,2022,Craig Dawson,32,Wolves,Defender
4409,165,2022,Ben Chilwell,25,Chelsea,Defender
4410,1417,2022,Robin Olsen,32,Aston Villa,Goalkeeper
4411,1705,2022,Willy Boly,31,Nottingham Forest,Defender
4412,402,2022,Demarai Gray,26,Everton,Forward
4413,2,2022,Aaron Cresswell,32,West Ham,Defender
4414,993,2022,Leon Bailey,25,Aston Villa,Midfielder
4415,857,2022,Jorginho,30,Arsenal,Midfielder
4416,1130,2022,Matheus Nunes,24,Wolves,Midfielder
4417,698,2022,Jakub Kiwior,22,Arsenal,Defender
4418,1252,2022,Neco Williams,21,Nottingham Forest,Defender
